x,y,cell_type
3.64038,4.91474,Epithelial cells
9.3707,3.47203,Epithelial cells
8.02368,6.04166,Epithelial cells
8.64867,6.31712,Epithelial cells
9.31176,8.66762,Epithelial cells
7.70554,7.17738,Epithelial cells
10.41619,6.29671,Epithelial cells
8.69307,9.21458,Epithelial cells
9.11876,10.32389,Epithelial cells
7.74328,5.75505,Epithelial cells
7.9835,5.37656,Epithelial cells
9.41142,5.9073,Epithelial cells
7.77569,5.03235,Epithelial cells
5.14133,4.20263,Epithelial cells
9.45668,5.25073,Epithelial cells
7.7098,7.46607,Epithelial cells
7.89828,6.50792,Epithelial cells
6.85631,9.96837,Epithelial cells
7.90027,4.75082,Epithelial cells
4.99139,1.65847,Epithelial cells
9.20027,9.35976,Epithelial cells
6.0997,5.59942,Epithelial cells
4.74781,3.32231,Epithelial cells
8.69001,8.33137,Epithelial cells
8.76939,4.55284,Epithelial cells
3.42811,4.70285,Epithelial cells
8.86662,8.18088,Epithelial cells
4.50347,5.78187,Epithelial cells
7.31626,4.27077,Epithelial cells
8.94014,8.11322,Epithelial cells
6.02126,0.3663,Epithelial cells
6.84848,5.95642,Epithelial cells
8.09946,4.14865,Epithelial cells
9.82416,7.63291,Epithelial cells
4.13365,5.07733,Epithelial cells
7.50291,6.43572,Epithelial cells
7.30273,7.41464,Epithelial cells
9.59113,5.55564,Epithelial cells
0.17603,16.49223,Epithelial cells
6.48193,9.64252,Epithelial cells
9.05698,7.73539,Epithelial cells
8.92867,8.03956,Epithelial cells
8.64726,8.44687,Epithelial cells
6.20139,4.42121,Epithelial cells
8.09801,5.47576,Epithelial cells
8.05167,7.27974,Epithelial cells
8.79833,7.70281,Epithelial cells
8.91243,5.84496,Epithelial cells
10.3231,6.09203,Epithelial cells
9.40758,4.41962,Epithelial cells
5.12202,4.24743,Epithelial cells
8.89703,6.30736,Epithelial cells
5.81321,8.24542,Epithelial cells
8.98647,6.15236,Epithelial cells
10.36091,6.4564,Epithelial cells
9.5418,3.83314,Epithelial cells
6.95414,5.4668,Epithelial cells
8.8956,5.96412,Epithelial cells
9.95434,7.90439,Epithelial cells
4.10433,5.40521,Epithelial cells
8.72318,7.37591,Epithelial cells
8.57669,7.8969,Epithelial cells
8.02683,5.95707,Epithelial cells
9.48798,8.95664,Epithelial cells
8.06456,5.88376,Epithelial cells
6.65101,8.06827,Epithelial cells
9.37957,3.66545,Epithelial cells
10.02295,4.40673,Epithelial cells
5.07635,2.12009,Epithelial cells
6.79407,9.13117,Epithelial cells
8.53648,3.91324,Epithelial cells
9.13201,5.90153,Epithelial cells
6.88773,5.78355,Epithelial cells
7.45435,1.91056,Epithelial cells
10.26919,4.35232,Epithelial cells
8.72138,8.19855,Epithelial cells
9.02164,4.98752,Epithelial cells
8.78172,6.85165,Epithelial cells
8.16815,5.61081,Epithelial cells
5.79995,7.27255,Epithelial cells
6.96324,2.92346,Epithelial cells
-0.1042,11.3947,Epithelial cells
5.55043,8.35517,Epithelial cells
10.15877,6.6828,Epithelial cells
10.32852,7.13899,Epithelial cells
7.58723,4.90985,Epithelial cells
8.82931,3.68919,Epithelial cells
7.56936,3.25183,Epithelial cells
7.32083,7.3621,Epithelial cells
9.26073,7.75086,Epithelial cells
7.25644,8.4366,Epithelial cells
8.72828,4.92391,Epithelial cells
9.0126,4.45681,Epithelial cells
5.47047,6.97813,Epithelial cells
8.99634,7.14213,Epithelial cells
8.56359,6.84095,Epithelial cells
6.26288,9.66401,Epithelial cells
8.31649,6.18582,Epithelial cells
7.98142,7.13532,Epithelial cells
9.0478,3.32826,Epithelial cells
7.43382,4.65841,Epithelial cells
10.06821,7.83953,Epithelial cells
9.07275,9.5363,Epithelial cells
8.99216,6.55045,Epithelial cells
6.90927,5.1444,Epithelial cells
9.17709,5.23156,Epithelial cells
-0.52419,16.7322,Epithelial cells
7.98995,8.39259,Epithelial cells
6.24984,6.03504,Epithelial cells
6.02171,5.81599,Epithelial cells
7.86731,7.56953,Epithelial cells
7.85489,9.66574,Epithelial cells
8.51499,4.74914,Epithelial cells
7.74385,7.46481,Epithelial cells
9.64082,5.39231,Epithelial cells
5.5387,4.58614,Epithelial cells
9.30791,4.95161,Epithelial cells
6.91775,8.41375,Epithelial cells
5.4961,3.52262,Epithelial cells
9.46288,4.64415,Epithelial cells
7.18923,2.92191,Epithelial cells
5.69422,5.55564,Epithelial cells
9.05959,10.38404,Epithelial cells
6.29883,2.31661,Epithelial cells
9.93448,5.81405,Epithelial cells
5.87506,6.98037,Epithelial cells
9.15824,5.2529,Epithelial cells
9.73142,5.82056,Epithelial cells
7.17185,6.37843,Epithelial cells
6.17268,9.74184,Epithelial cells
3.3578,7.03577,Epithelial cells
7.88504,8.9987,Epithelial cells
8.94705,9.20098,Epithelial cells
5.48109,9.89697,Epithelial cells
5.38445,9.9828,Epithelial cells
6.39443,9.69313,Epithelial cells
9.98401,5.13091,Epithelial cells
6.60294,12.75075,Epithelial cells
9.05661,8.17249,Epithelial cells
8.03347,3.7374,Epithelial cells
5.62776,4.9994,Epithelial cells
6.14778,1.9652,Epithelial cells
8.19087,4.662,Epithelial cells
9.04034,2.52945,Epithelial cells
10.15454,6.5506,Epithelial cells
6.6051,7.36893,Epithelial cells
5.58704,6.18256,Epithelial cells
9.93945,7.91751,Epithelial cells
7.65227,5.73474,Epithelial cells
9.23035,8.85845,Epithelial cells
8.81996,6.78821,Epithelial cells
8.88616,8.72061,Epithelial cells
5.4237,8.77824,Epithelial cells
8.99186,7.03653,Epithelial cells
6.19702,6.11747,Epithelial cells
9.93972,7.22966,Epithelial cells
8.52546,10.03612,Epithelial cells
9.12086,4.57253,Epithelial cells
8.8224,8.9186,Epithelial cells
6.9313,6.2585,Epithelial cells
3.97279,5.08798,Epithelial cells
9.34394,6.12214,Epithelial cells
8.28915,7.59814,Epithelial cells
10.14359,4.70363,Epithelial cells
7.97383,6.31689,Epithelial cells
5.66208,8.39701,Epithelial cells
7.74663,5.33356,Epithelial cells
6.28698,5.58323,Epithelial cells
4.99022,4.58646,Epithelial cells
7.5775,3.45043,Epithelial cells
8.98321,7.48748,Epithelial cells
6.0994,7.45003,Epithelial cells
4.33514,5.99588,Epithelial cells
7.71394,7.34261,Epithelial cells
9.04466,6.07029,Epithelial cells
7.70487,9.29795,Epithelial cells
9.3014,7.95079,Epithelial cells
9.47609,2.94492,Epithelial cells
7.03346,8.16249,Epithelial cells
6.20316,9.41411,Epithelial cells
9.67882,9.98016,Epithelial cells
6.3237,8.23562,Epithelial cells
9.04109,10.42404,Epithelial cells
10.28794,5.97476,Epithelial cells
8.16718,4.71295,Epithelial cells
5.88189,5.5809,Epithelial cells
4.37374,4.26459,Epithelial cells
9.61559,4.99415,Epithelial cells
4.81628,4.94225,Epithelial cells
9.03624,9.40975,Epithelial cells
8.85711,6.17858,Epithelial cells
8.67213,8.57478,Epithelial cells
8.66032,2.12104,Epithelial cells
9.40632,6.47431,Epithelial cells
10.4313,5.23029,Epithelial cells
9.59155,4.95917,Epithelial cells
7.55723,4.73011,Epithelial cells
8.83513,9.05858,Epithelial cells
7.81823,6.13399,Epithelial cells
7.46296,5.69876,Epithelial cells
10.14124,5.30131,Epithelial cells
9.69278,8.01417,Epithelial cells
8.46457,8.30346,Epithelial cells
8.8462,8.31472,Epithelial cells
9.98061,6.66821,Epithelial cells
8.64247,5.51008,Epithelial cells
7.13175,3.89251,Epithelial cells
5.97673,4.69566,Epithelial cells
10.48746,4.84309,Epithelial cells
6.43095,2.87506,Epithelial cells
4.2239,5.88821,Epithelial cells
6.45378,2.8845,Epithelial cells
9.21449,5.60134,Epithelial cells
3.71055,7.05024,Epithelial cells
7.8444,6.94633,Epithelial cells
3.90422,8.53644,Epithelial cells
7.58597,9.49756,Epithelial cells
7.43847,9.1906,Epithelial cells
7.11664,10.80773,Epithelial cells
9.04042,8.29822,Epithelial cells
-5.41058,9.79622,Epithelial cells
5.0562,4.03642,Epithelial cells
6.36248,8.21253,Epithelial cells
4.85683,1.85299,Epithelial cells
6.16143,7.76173,Epithelial cells
5.88116,8.36684,Epithelial cells
7.08851,3.43446,Epithelial cells
10.66192,6.05838,Epithelial cells
7.01509,4.49169,Epithelial cells
8.67358,8.50178,Epithelial cells
4.67429,5.45169,Epithelial cells
7.71945,8.78066,Epithelial cells
7.14511,9.04406,Epithelial cells
8.90267,9.92678,Epithelial cells
9.16323,5.09167,Epithelial cells
6.40282,3.13292,Epithelial cells
3.75468,4.61544,Epithelial cells
8.68688,7.56173,Epithelial cells
-0.25696,16.21061,Epithelial cells
9.99229,6.05292,Epithelial cells
2.73144,18.22264,Epithelial cells
9.22909,7.57368,Epithelial cells
9.47474,6.23094,Epithelial cells
5.43861,4.48389,Epithelial cells
4.67985,5.43047,Epithelial cells
6.15539,4.35062,Epithelial cells
10.77048,6.17231,Epithelial cells
5.53977,9.35935,Epithelial cells
4.65055,5.15231,Epithelial cells
7.60009,3.31005,Epithelial cells
8.13502,1.93904,Epithelial cells
7.39,3.25376,Epithelial cells
5.84275,5.25922,Epithelial cells
3.39813,7.97722,Epithelial cells
8.16886,2.63868,Epithelial cells
9.48554,7.47065,Epithelial cells
6.97293,2.27934,Epithelial cells
9.00647,8.07319,Epithelial cells
8.0516,2.07357,Epithelial cells
9.4274,7.19488,Epithelial cells
9.44845,6.41682,Epithelial cells
6.36591,7.94626,Epithelial cells
10.43329,5.96692,Epithelial cells
8.00432,9.60648,Epithelial cells
6.7993,5.50371,Epithelial cells
8.5097,2.21281,Epithelial cells
8.06231,3.0246,Epithelial cells
8.27223,9.16058,Epithelial cells
8.26007,7.46143,Epithelial cells
5.93842,1.93914,Epithelial cells
9.24532,1.92697,Epithelial cells
6.8533,7.08205,Epithelial cells
8.65052,5.93379,Epithelial cells
6.99993,6.70913,Epithelial cells
7.08788,4.31961,Epithelial cells
3.86177,6.00325,Epithelial cells
8.5531,2.10461,Epithelial cells
5.04021,4.477,Epithelial cells
4.97165,3.83805,Epithelial cells
9.56939,6.27057,Epithelial cells
8.59069,2.56379,Epithelial cells
8.53954,6.64131,Epithelial cells
-3.12117,6.33848,Epithelial cells
6.70145,4.21074,Epithelial cells
9.21012,10.3771,Epithelial cells
7.50603,4.04627,Epithelial cells
10.45427,5.86672,Epithelial cells
7.66409,8.58482,Epithelial cells
4.23199,5.22583,Epithelial cells
5.00816,6.61127,Epithelial cells
5.75271,5.02982,Epithelial cells
10.19344,4.1742,Epithelial cells
7.29165,5.3035,Epithelial cells
9.90644,7.4048,Epithelial cells
6.73722,3.67195,Epithelial cells
6.04747,9.01297,Epithelial cells
-1.57927,16.14198,Epithelial cells
7.25352,8.83597,Epithelial cells
8.06237,9.88428,Epithelial cells
5.80713,9.6385,Epithelial cells
4.17663,5.44331,Epithelial cells
10.76812,5.57598,Epithelial cells
3.95598,6.26418,Epithelial cells
6.18718,10.11722,Epithelial cells
10.52297,4.30443,Epithelial cells
6.98539,5.0679,Epithelial cells
9.60906,5.26859,Epithelial cells
3.54064,4.73873,Epithelial cells
10.40981,5.8615,Epithelial cells
8.20916,8.10065,Epithelial cells
10.36309,6.5895,Epithelial cells
8.98508,8.29115,Epithelial cells
6.57359,9.2607,Epithelial cells
6.75644,3.06496,Epithelial cells
6.65296,2.54039,Epithelial cells
9.06343,2.43523,Epithelial cells
10.469,6.1649,Epithelial cells
10.44158,6.31861,Epithelial cells
3.39269,6.62193,Epithelial cells
5.67562,9.60259,Epithelial cells
6.73058,8.81834,Epithelial cells
7.33014,3.12798,Epithelial cells
8.71495,5.67363,Epithelial cells
8.05719,7.92695,Epithelial cells
8.12064,2.2753,Epithelial cells
6.41675,3.39991,Epithelial cells
9.00585,5.71626,Epithelial cells
10.05241,4.72341,Epithelial cells
7.36635,9.0181,Epithelial cells
10.49954,4.97553,Epithelial cells
9.87297,5.96226,Epithelial cells
9.0036,8.36428,Epithelial cells
9.18398,8.02297,Epithelial cells
-0.1942,16.36093,Epithelial cells
7.62329,5.35575,Epithelial cells
8.54792,5.26221,Epithelial cells
9.5458,8.55904,Epithelial cells
7.77163,8.11093,Epithelial cells
7.37626,6.36833,Epithelial cells
7.72266,8.33334,Epithelial cells
9.85026,5.85749,Epithelial cells
5.36003,8.6351,Epithelial cells
8.78632,7.51444,Epithelial cells
5.58839,9.70045,Epithelial cells
-1.24488,14.93972,Epithelial cells
8.8955,8.32443,Epithelial cells
9.68137,4.91473,Epithelial cells
5.73711,4.32218,Epithelial cells
8.45858,7.93846,Epithelial cells
10.28537,5.87379,Epithelial cells
9.64096,4.34306,Epithelial cells
7.1275,5.52909,Epithelial cells
6.15015,9.53413,Epithelial cells
9.6725,4.99516,Epithelial cells
9.18026,8.84263,Epithelial cells
-4.9686,7.92398,Epithelial cells
10.14003,5.35013,Epithelial cells
8.38854,8.59038,Epithelial cells
10.64791,5.44349,Epithelial cells
6.60708,7.04079,Epithelial cells
3.24399,7.52625,Epithelial cells
8.09439,6.7131,Epithelial cells
9.44676,2.29618,Epithelial cells
4.60938,6.30499,Epithelial cells
6.48079,9.49917,Epithelial cells
8.43913,3.26209,Epithelial cells
7.90258,3.19017,Epithelial cells
5.78026,5.67953,Epithelial cells
10.07961,3.49818,Epithelial cells
6.7675,2.87801,Epithelial cells
8.74631,6.25616,Epithelial cells
7.0072,4.35257,Epithelial cells
7.7777,3.22863,Epithelial cells
4.71817,5.54579,Epithelial cells
3.51924,4.53874,Epithelial cells
6.21834,9.33242,Epithelial cells
9.43846,8.08889,Epithelial cells
7.24853,9.77386,Epithelial cells
6.97031,9.62446,Epithelial cells
10.19895,5.57202,Epithelial cells
7.26417,8.3822,Epithelial cells
7.66857,2.39497,Epithelial cells
8.07849,7.65481,Epithelial cells
9.05068,3.34408,Epithelial cells
6.71572,3.79253,Epithelial cells
5.87934,2.58706,Epithelial cells
5.25055,10.03771,Epithelial cells
10.30522,3.72003,Epithelial cells
5.339,3.85518,Epithelial cells
6.2351,9.13043,Epithelial cells
10.62076,6.87809,Epithelial cells
8.56683,4.81315,Epithelial cells
6.50109,8.92407,Epithelial cells
7.9573,8.08732,Epithelial cells
8.49231,6.41064,Epithelial cells
6.13566,9.85317,Epithelial cells
5.47846,4.19927,Epithelial cells
8.71497,7.45578,Epithelial cells
5.60657,3.15066,Epithelial cells
7.13227,6.45326,Epithelial cells
6.94264,3.35593,Epithelial cells
4.50722,4.95943,Epithelial cells
8.24331,9.43479,Epithelial cells
10.76299,6.38681,Epithelial cells
5.66974,8.72178,Epithelial cells
10.35799,6.06616,Epithelial cells
6.91272,9.50468,Epithelial cells
5.637,2.93594,Epithelial cells
10.22704,6.95962,Epithelial cells
7.00342,7.80541,Epithelial cells
9.54988,7.64909,Epithelial cells
7.07539,2.51685,Epithelial cells
9.29598,6.73839,Epithelial cells
9.55338,7.2132,Epithelial cells
8.74468,8.41533,Epithelial cells
6.55723,6.67706,Epithelial cells
9.76405,4.4771,Epithelial cells
9.12696,4.0076,Epithelial cells
8.75105,5.9249,Epithelial cells
6.55261,9.18185,Epithelial cells
8.95011,6.9043,Epithelial cells
9.3915,4.24731,Epithelial cells
9.00753,7.21458,Epithelial cells
4.36993,5.52205,Epithelial cells
9.49445,7.77785,Epithelial cells
7.38007,2.67561,Epithelial cells
10.46598,5.0102,Epithelial cells
5.82802,9.07516,Epithelial cells
6.25634,2.39678,Epithelial cells
8.74473,6.15151,Epithelial cells
8.74939,8.63713,Epithelial cells
7.73587,8.05886,Epithelial cells
10.7064,5.97935,Epithelial cells
8.07819,2.69944,Epithelial cells
10.96929,6.23536,Epithelial cells
-5.78015,10.10223,Epithelial cells
6.86102,3.5079,Epithelial cells
7.52065,1.60821,Epithelial cells
9.07277,1.98833,Epithelial cells
9.67897,4.86069,Epithelial cells
8.33593,8.08803,Epithelial cells
7.87097,5.01689,Epithelial cells
4.86677,3.38155,Epithelial cells
8.27803,7.29503,Epithelial cells
7.72177,2.20613,Epithelial cells
8.24731,5.0736,Epithelial cells
8.90543,5.08007,Epithelial cells
10.70875,6.02879,Epithelial cells
8.90588,6.34603,Epithelial cells
8.93442,7.83803,Epithelial cells
8.02308,1.45208,Epithelial cells
4.76631,8.3935,Epithelial cells
7.15594,8.00761,Epithelial cells
9.11366,8.92085,Epithelial cells
7.25477,5.35283,Epithelial cells
6.87697,6.77962,Epithelial cells
7.04128,9.21964,Epithelial cells
7.83585,9.35811,Epithelial cells
7.94451,2.13874,Epithelial cells
8.70515,1.36112,Epithelial cells
8.14517,2.27818,Epithelial cells
10.3151,5.23044,Epithelial cells
9.41503,4.64105,Epithelial cells
8.64277,7.94244,Epithelial cells
5.47556,10.0288,Epithelial cells
8.52634,6.63883,Epithelial cells
4.31479,8.18291,Epithelial cells
10.434,6.2148,Epithelial cells
6.86875,8.85618,Epithelial cells
9.27618,5.86717,Epithelial cells
9.26778,5.34975,Epithelial cells
9.5007,8.38821,Epithelial cells
7.32874,8.04183,Epithelial cells
8.28025,8.03994,Epithelial cells
9.98584,4.31772,Epithelial cells
6.90249,7.89525,Epithelial cells
9.24215,5.75078,Epithelial cells
7.05328,8.65955,Epithelial cells
6.76122,4.31213,Epithelial cells
8.29017,9.66383,Epithelial cells
10.50219,5.25865,Epithelial cells
8.39853,6.93271,Epithelial cells
9.72026,5.94656,Epithelial cells
7.25332,5.68818,Epithelial cells
7.86109,5.71019,Epithelial cells
9.95997,5.51496,Epithelial cells
8.79025,5.32847,Epithelial cells
6.73819,4.41197,Epithelial cells
7.4636,7.83606,Epithelial cells
7.23009,6.696,Epithelial cells
5.87053,4.7374,Epithelial cells
7.9482,2.94408,Epithelial cells
9.04849,6.42569,Epithelial cells
6.11787,3.95636,Epithelial cells
7.82562,2.43264,Epithelial cells
4.68862,8.21126,Epithelial cells
2.9671,9.08816,Epithelial cells
4.29944,5.37873,Epithelial cells
6.29191,3.1587,Epithelial cells
10.26833,5.47689,Epithelial cells
7.88718,9.04668,Epithelial cells
10.24163,7.97627,Epithelial cells
9.7655,8.30324,Epithelial cells
6.86728,9.48707,Epithelial cells
6.96005,10.94219,Epithelial cells
4.93378,5.79096,Epithelial cells
10.41448,3.97231,Epithelial cells
6.38269,5.3459,Epithelial cells
8.00132,8.82791,Epithelial cells
10.61751,5.78143,Epithelial cells
6.91474,8.83106,Epithelial cells
8.70928,7.86307,Epithelial cells
8.85577,5.21856,Epithelial cells
7.37528,6.74103,Epithelial cells
8.53511,8.61886,Epithelial cells
8.34831,9.15604,Epithelial cells
9.63665,7.86327,Epithelial cells
9.05399,8.37156,Epithelial cells
7.4551,7.93464,Epithelial cells
7.22922,1.62143,Epithelial cells
9.31784,8.61116,Epithelial cells
8.7841,5.89118,Epithelial cells
7.73426,7.21588,Epithelial cells
10.20598,6.05042,Epithelial cells
5.80856,7.96092,Epithelial cells
4.52324,5.56493,Epithelial cells
7.98053,2.919,Epithelial cells
5.187,5.13392,Epithelial cells
9.85096,4.91822,Epithelial cells
8.30989,8.16893,Epithelial cells
8.60178,5.11144,Epithelial cells
9.97698,4.33857,Epithelial cells
6.07124,7.25295,Epithelial cells
9.85003,4.82549,Epithelial cells
7.03203,6.27038,Epithelial cells
10.9354,5.59765,Epithelial cells
6.53091,3.52444,Epithelial cells
8.08946,8.17683,Epithelial cells
6.57981,6.34843,Epithelial cells
7.62725,8.47296,Epithelial cells
8.26076,10.45588,Epithelial cells
8.02139,3.53473,Epithelial cells
5.65431,9.29113,Epithelial cells
7.20621,2.97128,Epithelial cells
6.60256,5.13635,Epithelial cells
6.1603,3.08703,Epithelial cells
6.85351,5.62877,Epithelial cells
4.47562,6.04741,Epithelial cells
6.45868,9.05963,Epithelial cells
7.88296,8.31077,Epithelial cells
6.12739,7.01089,Epithelial cells
6.77221,8.90139,Epithelial cells
7.054,7.06645,Epithelial cells
3.5482,5.23634,Epithelial cells
9.97187,7.47494,Epithelial cells
8.93328,5.3617,Epithelial cells
5.11259,10.00097,Epithelial cells
9.55512,6.52092,Epithelial cells
10.03395,5.05235,Epithelial cells
7.47963,6.55034,Epithelial cells
9.68073,8.42098,Epithelial cells
7.06078,1.08145,Epithelial cells
6.57562,9.36684,Epithelial cells
3.5293,5.57945,Epithelial cells
4.6753,5.75196,Epithelial cells
6.86746,8.57655,Epithelial cells
6.81151,6.27328,Epithelial cells
9.33719,1.88564,Epithelial cells
5.25891,1.9214,Epithelial cells
8.97281,6.86344,Epithelial cells
7.70997,9.08341,Epithelial cells
6.54957,2.27178,Epithelial cells
6.94066,1.1123,Epithelial cells
10.98262,5.94937,Epithelial cells
4.78002,5.46127,Epithelial cells
5.32951,5.14551,Epithelial cells
8.1521,6.10434,Epithelial cells
6.36538,6.66583,Epithelial cells
6.50835,6.82418,Epithelial cells
8.30644,3.29472,Epithelial cells
0.01609,16.53352,Epithelial cells
4.24385,7.51868,Epithelial cells
8.97353,6.05899,Epithelial cells
7.25954,9.97456,Epithelial cells
8.78507,7.53256,Epithelial cells
4.36304,5.7433,Epithelial cells
9.43938,2.04086,Epithelial cells
7.81744,8.66126,Epithelial cells
5.08306,8.18714,Epithelial cells
9.7797,5.65075,Epithelial cells
6.46257,9.58876,Epithelial cells
10.65057,5.22851,Epithelial cells
